Event,Name,Pid,Particle_px,Particle_py,Particle_pz,Particle_E,Particle_pT
8672,pi-,-211,-0.0498451,0.0421756,38.614,38.6143,0.0652941
8673,pi-,-211,-0.318744,-0.173286,13.4671,13.4727,0.362803
8674,pi0,111,0.0451335,-0.0488322,8.15496,8.15635,0.0664953
8675,pi0,111,-0.250544,0.289755,11.7203,11.7273,0.383054
8676,pi0,111,-0.137306,-0.1864,2.92298,2.93524,0.231513
8677,pi-,-211,-0.127774,-0.0698275,13.2603,13.2618,0.145609
8678,pi-,-211,-0.286763,-0.0599461,2.29798,2.32078,0.292962
8679,pi-,-211,-0.199875,0.846234,26.4914,26.506,0.869519
8680,pi-,-211,-0.497746,0.0674043,33.6411,33.6452,0.502289
8681,pi0,111,-0.037351,-0.119502,7.14328,7.14565,0.125203
8682,pi-,-211,-0.0392848,-0.0843692,1.74435,1.7524,0.093067
8683,pi-,-211,-0.195655,-0.113514,2.43599,2.45044,0.2262
8684,pi-,-211,0.21513,-0.423201,9.32914,9.34226,0.474742
8685,pi-,-211,0.446686,0.257719,37.3593,37.3631,0.515701
8686,pi0,111,-0.0509378,-0.0530163,15.2205,15.2212,0.0735213
8687,pi-,-211,-0.0273953,-0.12768,5.17593,5.17946,0.130586
8688,pi0,111,0.149807,-0.226683,38.062,38.0632,0.271712
8689,pi-,-211,-0.174458,-0.0610258,16.5529,16.5545,0.184823
8690,pi0,111,0.319347,-0.465047,42.784,42.7879,0.564138
8691,pi-,-211,0.35535,-0.17857,3.99848,4.02064,0.397694
8692,pi0,111,0.0845028,-0.368857,21.7815,21.7852,0.378412
8693,pi-,-211,-0.272476,0.270043,24.3816,24.385,0.383623
8694,pi-,-211,-0.438664,0.153024,5.31301,5.33511,0.464588
8695,pi0,111,-0.21122,0.0100213,47.2982,47.2989,0.211457
8696,pi-,-211,-0.396553,0.354555,35.8927,35.8969,0.531943
8697,pi0,111,0.116814,-0.0260186,1.16401,1.17791,0.119676
8698,pi0,111,-0.110154,-0.0444976,10.9896,10.991,0.118802
8699,pi-,-211,-0.0539095,-0.104132,2.99613,3.00167,0.11726
8700,pi0,111,0.129769,-0.0181262,0.562803,0.59341,0.131029
8701,pi-,-211,-0.081875,-0.0867489,1.56334,1.57408,0.119285
8702,pi-,-211,0.0379841,0.465454,18.8029,18.8092,0.467001
8703,pi-,-211,-0.285813,-0.388089,4.95165,4.977,0.481977
8704,pi-,-211,-0.290744,-0.264083,7.38895,7.4007,0.392775
8705,pi0,111,-0.0144384,0.247063,6.23608,6.24245,0.247485
8706,pi-,-211,-0.378407,-0.160429,25.2711,25.2749,0.41101
8707,pi0,111,0.0632039,-0.139905,1.1876,1.20506,0.15352
8708,pi0,111,-0.116717,0.0149508,21.5982,21.5989,0.117671
8709,pi-,-211,0.134512,-0.104808,5.25796,5.26257,0.170523
8710,pi-,-211,-0.153912,0.132361,1.86222,1.87844,0.202999
8711,pi-,-211,-0.431783,-0.168001,34.2484,34.2519,0.463315
8712,pi-,-211,-0.00277167,-0.177874,13.2554,13.2573,0.177896
8713,pi0,111,-0.0643912,0.223774,3.14285,3.15435,0.232854
8714,pi-,-211,-0.401679,0.178531,17.3129,17.3191,0.439567
8715,pi-,-211,-0.01881,-0.209784,20.6402,20.6417,0.210625
8716,pi-,-211,0.0527745,-0.177331,1.68358,1.69946,0.185017
8717,pi-,-211,0.247362,0.161265,8.65027,8.65643,0.295287
8718,pi-,-211,-0.0863915,-0.0426054,17.0317,17.0326,0.0963261
8719,pi-,-211,-0.313448,-0.0725554,5.03189,5.0441,0.321736
8720,pi0,111,-0.358396,-0.427857,39.4408,39.445,0.55813
8721,pi-,-211,0.624086,0.101753,23.7134,23.7223,0.632327
8722,pi-,-211,-0.123923,0.473029,11.6978,11.7088,0.488992
8723,pi-,-211,-0.0855451,-0.25335,3.30839,3.32211,0.267403
8724,pi-,-211,-0.429864,0.0316172,19.4112,19.4164,0.431025
8725,pi-,-211,-0.409774,-0.334519,5.68144,5.70772,0.528978
8726,pi0,111,-0.0553376,-0.330542,7.14626,7.15539,0.335142
8727,pi-,-211,-0.0431664,-0.0895306,4.19978,4.20327,0.0993935
8728,pi-,-211,0.0638086,-0.0912031,38.7083,38.7087,0.111308
8729,pi0,111,0.0582061,0.526245,5.22,5.24852,0.529454
8730,pi0,111,0.0135855,-0.250498,2.82715,2.84147,0.250866
8731,pi-,-211,0.0840326,-0.401953,10.8926,10.9012,0.410643
8732,pi0,111,0.492704,0.193851,9.48868,9.5044,0.529467
8733,pi-,-211,-0.0356642,0.131354,7.62092,7.62341,0.136109
8734,pi0,111,-0.174143,-0.169196,11.4933,11.4966,0.242802
8735,pi-,-211,-0.445937,0.0586949,24.5973,24.6019,0.449783
8736,pi-,-211,0.0691528,0.0432167,6.54642,6.54841,0.0815463
8737,pi0,111,0.0777633,-0.508235,7.9704,7.98811,0.51415
8738,pi0,111,0.270468,-0.0854624,8.4335,8.43935,0.283649
8739,pi-,-211,-0.126805,0.100959,5.42307,5.42729,0.162087
8740,pi0,111,0.177931,-0.265197,8.67194,8.67886,0.319357
8741,pi0,111,0.165555,-0.0795321,5.99722,6.00155,0.183668
8742,pi-,-211,0.0471528,0.18452,1.21434,1.23708,0.190449
8743,pi-,-211,0.0620459,0.142646,30.8831,30.8838,0.155556
8744,pi-,-211,0.130568,-0.0500802,6.10766,6.11086,0.139843
8745,pi-,-211,0.153247,0.0858073,3.95358,3.95994,0.175635
8746,pi0,111,0.169016,0.409112,4.81837,4.84054,0.44265
8747,pi-,-211,0.0328843,0.13251,32.1449,32.1455,0.136529
8748,pi0,111,0.11644,0.153412,6.58286,6.58706,0.192597
8749,pi-,-211,-0.0168303,0.17119,9.19806,9.20073,0.172015
8750,pi-,-211,-0.451398,-0.12054,14.1977,14.206,0.467216
8751,pi-,-211,0.134023,0.197798,17.6303,17.6325,0.238927
8752,pi0,111,0.0348276,-0.319009,26.6088,26.6111,0.320905
8753,pi-,-211,-0.468541,-0.0240068,15.6243,15.6319,0.469156
8754,pi-,-211,-0.00222992,-0.314923,17.3872,17.3906,0.314931
8755,pi0,111,-0.619491,-0.149503,10.1439,10.1648,0.637276
8756,pi-,-211,0.188327,-0.019236,1.97524,1.98919,0.189307
8757,pi-,-211,0.457238,-0.0629007,23.8204,23.8253,0.461544
8758,pi-,-211,0.146706,-0.0216453,7.37321,7.37602,0.148295
8759,pi-,-211,-0.0130859,0.124693,7.56979,7.57212,0.125378
8760,pi-,-211,-0.348074,0.24779,23.9116,23.9159,0.427265
8761,pi-,-211,0.0192672,0.037572,1.01633,1.02673,0.0422242
8762,pi0,111,0.228688,0.0586985,8.81261,8.8168,0.236101
8763,pi-,-211,-0.0467937,-0.0911006,15.2494,15.2504,0.102416
8764,pi0,111,-0.119136,-0.403734,39.247,39.2495,0.420945
8765,pi-,-211,-0.166099,-0.273793,27.0866,27.0889,0.320237
8766,pi0,111,0.26795,0.171059,15.9659,15.9696,0.317896
8767,pi-,-211,0.175849,0.202891,21.3764,21.3786,0.268491
8768,pi-,-211,-0.391376,0.0169064,9.39222,9.40142,0.391741
8769,pi-,-211,-0.24472,0.0652351,7.92253,7.92781,0.253265
8770,pi0,111,-0.339045,-0.10531,13.1325,13.138,0.355024
8771,pi0,111,-0.0477537,0.231941,14.8303,14.8328,0.236806
8772,pi-,-211,0.422163,0.335441,11.5397,11.5531,0.539205
8773,pi0,111,0.059955,0.329314,22.8171,22.8199,0.334727
8774,pi-,-211,-0.191982,0.357704,28.1502,28.1534,0.405967
8775,pi0,111,-0.397245,0.0269244,11.255,11.2629,0.398156
8776,pi-,-211,-0.0254141,0.0304163,17.2558,17.2564,0.0396362
8777,pi-,-211,0.0707922,0.294087,17.6066,17.6098,0.302487
8778,pi-,-211,-0.00113797,0.211504,2.58825,2.60062,0.211507
8779,pi-,-211,0.178221,0.294785,3.4187,3.43885,0.344471
8780,pi0,111,-0.143018,0.205062,10.3721,10.376,0.250009
8781,pi-,-211,0.244648,-0.0303082,11.1982,11.2018,0.246518
8782,pi-,-211,0.226278,0.079938,21.0638,21.0656,0.239983
8783,pi0,111,0.0497257,0.0882338,9.58427,9.58576,0.101281
8784,pi0,111,0.229173,-0.253213,19.0251,19.0287,0.341522
8785,pi-,-211,-0.080542,-0.0802185,9.33552,9.33725,0.113675
8786,pi-,-211,-0.164189,-0.0339869,13.9121,13.9138,0.167669
8787,pi-,-211,-0.155242,-0.242401,7.35296,7.35992,0.287852
8788,pi-,-211,-0.00360452,-0.113508,1.01141,1.02729,0.113565
8789,pi-,-211,-0.0804543,0.0932773,2.52686,2.5337,0.123181
8790,pi-,-211,0.0493212,-0.338192,2.73619,2.76098,0.34177
8791,pi0,111,0.295337,0.104499,8.99768,9.00415,0.31328
8792,pi-,-211,0.297443,-0.109424,40.3313,40.3328,0.316932
8793,pi-,-211,-0.433042,0.274068,24.4488,24.4546,0.512483
8794,pi-,-211,-0.023871,0.0356707,0.89762,0.90942,0.0429211
8795,pi-,-211,-0.0519078,0.136087,16.2372,16.2384,0.14565
8796,pi0,111,0.111333,0.311445,8.27772,8.28543,0.330746
8797,pi0,111,-0.125563,-0.349081,31.0165,31.019,0.370976
8798,pi-,-211,0.143737,0.194868,8.00236,8.00724,0.242145
8799,pi0,111,-0.0183155,-0.072909,19.3488,19.3494,0.0751744
8800,pi0,111,-0.307521,-0.0612232,4.34131,4.35472,0.313556
8801,pi0,111,-0.0113025,0.144868,39.5092,39.5097,0.145309
8802,pi-,-211,-0.0723243,0.00983756,18.5796,18.5803,0.0729903
8803,pi-,-211,0.328473,0.205614,24.6515,24.655,0.38752
8804,pi-,-211,-0.0335727,-0.0410407,0.657308,0.674051,0.0530233
8805,pi0,111,0.423376,-0.141168,10.0789,10.0896,0.446291
8806,pi0,111,0.125965,-0.0519304,23.3335,23.3342,0.13625
8807,pi-,-211,0.562546,-0.162525,39.4131,39.4177,0.585553
8808,pi-,-211,-0.592413,-0.172279,30.8211,30.8276,0.616955
8809,pi-,-211,0.0275673,0.00938644,0.639974,0.655663,0.0291215
8810,pi-,-211,0.0768252,0.32646,22.4883,22.4912,0.335378
8811,pi0,111,0.511399,0.277324,6.78715,6.81338,0.581754
8812,pi-,-211,0.349594,-0.0870661,34.3158,34.318,0.360273
8813,pi-,-211,0.175842,-0.0843409,5.21041,5.21593,0.195022
8814,pi-,-211,0.226259,-0.0381416,15.063,15.0654,0.229451
8815,pi-,-211,0.16604,0.311529,15.9426,15.9471,0.353015
8816,pi0,111,-0.0682074,-0.134853,7.86505,7.86766,0.151121
8817,pi0,111,0.163483,0.0199566,1.7753,1.78803,0.164696
8818,pi-,-211,-0.179597,0.203912,2.80436,2.82095,0.271726
8819,pi-,-211,-0.0399193,0.332035,7.74274,7.75122,0.334426
8820,pi0,111,0.0598475,0.421823,42.3906,42.3929,0.426047
8821,pi-,-211,-0.0791676,0.0071182,18.0303,18.031,0.079487
8822,pi0,111,-0.129187,-0.218404,2.01355,2.03396,0.253751
8823,pi0,111,-0.0641021,-0.313464,14.5201,14.5243,0.319952
8824,pi-,-211,-0.177499,0.0971402,12.0785,12.081,0.202342
8825,pi-,-211,-0.206745,-0.095242,14.1832,14.1857,0.227628
8826,pi-,-211,0.0102468,-0.212096,39.0951,39.0959,0.212343
8827,pi0,111,-0.254181,-0.0173915,24.5084,24.5101,0.254775
8828,pi0,111,-0.258486,-0.320841,7.16006,7.17317,0.412012
8829,pi-,-211,-0.107663,0.625718,34.0416,34.0478,0.634913
8830,pi-,-211,0.0643266,0.161899,4.88832,4.89341,0.17421
8831,pi0,111,0.0833668,-0.144533,7.51796,7.52103,0.166853
8832,pi0,111,-0.0244807,-0.0671325,25.3666,25.367,0.0714568
8833,pi0,111,0.0328196,0.0235772,2.85348,2.85695,0.0404105
8834,pi-,-211,-0.0257892,0.396168,18.3646,18.3695,0.397007
8835,pi-,-211,0.336705,0.174919,5.90457,5.9184,0.37943
8836,pi0,111,-0.207464,0.244259,3.47253,3.4899,0.320474
8837,pi-,-211,0.155368,-0.170558,21.9137,21.9153,0.230715
8838,pi-,-211,-0.0391797,-0.0517942,7.09565,7.09732,0.0649438
8839,pi0,111,-0.0789396,-0.0112187,2.96538,2.96952,0.0797328
8840,pi0,111,0.0822516,-0.00175144,2.3715,2.37676,0.0822702
8841,pi-,-211,-0.0852117,0.214607,4.8015,4.80907,0.230905
8842,pi0,111,0.136718,0.171046,15.3105,15.3127,0.218972
8843,pi0,111,0.374273,0.233374,21.2399,21.2449,0.441071
8844,pi0,111,0.111758,0.200659,29.8528,29.854,0.229682
8845,pi-,-211,-0.199124,-0.304642,24.7633,24.7663,0.363947
8846,pi-,-211,-0.133093,0.28924,5.23718,5.24871,0.318392
8847,pi0,111,-0.120214,-0.210683,4.29916,4.30811,0.242567
8848,pi0,111,0.159153,-0.127608,6.46433,6.46896,0.203993
8849,pi0,111,-0.00524531,0.0591006,6.80521,6.80681,0.0593329
8850,pi-,-211,0.0305089,-0.00194659,0.975263,0.985673,0.0305709
8851,pi0,111,-0.203884,0.182238,12.6189,12.6226,0.273458
8852,pi-,-211,-0.14389,-0.213996,5.64333,5.65094,0.257873
8853,pi-,-211,0.319546,0.258666,9.88443,9.89396,0.411117
8854,pi-,-211,-0.0734504,0.0751586,3.10477,3.10968,0.105089
8855,pi0,111,0.108689,0.100449,9.95826,9.96027,0.147998
8856,pi-,-211,-0.160338,0.280016,14.2921,14.2964,0.322672
8857,pi-,-211,-0.0617531,0.146609,30.3389,30.3396,0.159083
8858,pi0,111,0.441652,0.225287,22.8125,22.8182,0.495793
8859,pi-,-211,-0.431042,-0.0502257,30.7518,30.7552,0.433958
8860,pi-,-211,-0.0809346,-0.114957,3.84687,3.85197,0.14059
8861,pi-,-211,-0.115361,0.268756,7.4317,7.43876,0.292469
8862,pi0,111,0.299072,-0.0528648,12.2555,12.26,0.303708
8863,pi-,-211,0.149095,-0.195357,23.7211,23.7228,0.245752
8864,pi-,-211,0.187676,-0.174125,24.7813,24.783,0.256011
8865,pi-,-211,0.269613,0.135566,24.1462,24.1485,0.301777
8866,pi-,-211,-0.310269,0.0222743,14.2346,14.2387,0.311068
8867,pi-,-211,0.000433426,-0.425689,8.39662,8.40856,0.42569
8868,pi0,111,0.325941,0.182785,3.30561,3.32941,0.373695
8869,pi0,111,-0.0820255,-0.150055,7.64042,7.64353,0.171011
8870,pi-,-211,-0.128325,-0.0394142,10.0579,10.0598,0.134242
8871,pi-,-211,0.161277,-0.0770688,5.63338,5.63794,0.178745
8872,pi-,-211,0.156454,-0.052781,27.1893,27.1901,0.165117
8873,pi0,111,-0.216409,0.0923667,3.57033,3.58062,0.235297
8874,pi0,111,0.154155,-0.0743042,10.2235,10.2258,0.171128
8875,pi0,111,0.470609,0.0878727,29.5309,29.5351,0.478743
8876,pi0,111,-0.0736347,0.339745,5.43126,5.44405,0.347633
8877,pi0,111,-0.233427,-0.23985,14.4164,14.421,0.334688
8878,pi-,-211,-0.102426,0.184642,21.0734,21.0749,0.211149
8879,pi0,111,0.303651,-0.177587,31.26,31.2623,0.351768
8880,pi0,111,0.281656,-0.168438,18.673,18.6764,0.328179
8881,pi-,-211,0.161622,0.00864338,3.87667,3.88255,0.161853
8882,pi0,111,-0.0112928,-0.219377,23.7862,23.7876,0.219667
8883,pi-,-211,0.0513708,-0.436767,13.4743,13.4822,0.439778
8884,pi-,-211,-0.114655,-0.197477,18.0681,18.0701,0.228348
8885,pi0,111,-0.396909,0.192979,32.8384,32.8416,0.441336
8886,pi-,-211,0.245717,-0.38849,5.46621,5.48728,0.459675
8887,pi-,-211,0.104335,0.179746,4.66123,4.66795,0.207833
8888,pi0,111,0.0784043,0.078851,37.269,37.2694,0.111197
8889,pi0,111,-0.112461,0.122356,6.30617,6.3098,0.166188
8890,pi0,111,0.143588,-0.180153,14.383,14.3855,0.230375
8891,pi-,-211,-0.0400432,-0.373176,25.4619,25.4651,0.375318
8892,pi-,-211,-0.217282,0.134177,47.3201,47.321,0.255372
8893,pi-,-211,-0.330807,-0.0188815,6.16669,6.17716,0.331346
8894,pi-,-211,0.0137974,-0.128267,4.36676,4.37089,0.129007
8895,pi-,-211,0.0284193,-0.119374,1.03913,1.05562,0.12271
8896,pi-,-211,0.0808211,0.046137,17.4511,17.4519,0.0930627
8897,pi-,-211,-0.21466,0.415293,14.342,14.3503,0.46749
8898,pi0,111,-0.0856989,0.221672,18.156,18.1581,0.237661
8899,pi-,-211,0.0785676,-0.254909,8.21841,8.22392,0.266742
8900,pi-,-211,-0.0368939,0.0505174,12.2799,12.2809,0.0625553
8901,pi-,-211,-0.196907,-0.069517,32.2848,32.2858,0.208818
8902,pi0,111,-0.401564,0.74474,40.7818,40.7908,0.846104
8903,pi0,111,-0.24641,0.0981046,7.80267,7.80834,0.265222
8904,pi0,111,-0.260944,0.178882,26.6912,26.6934,0.316371
8905,pi0,111,0.118715,-0.0166859,6.67384,6.67628,0.119882
8906,pi-,-211,0.149247,-0.0771834,17.2191,17.2205,0.168024
8907,pi-,-211,0.462115,-0.0243951,37.0807,37.0839,0.462759
8908,pi-,-211,-0.288148,0.23366,8.36649,8.37588,0.37098
8909,pi-,-211,0.0313616,0.222417,2.81336,2.82576,0.224617
8910,pi-,-211,0.272355,-0.35625,16.0905,16.0974,0.448432
8911,pi-,-211,-0.350724,0.0902697,9.47163,9.47958,0.362154
8912,pi-,-211,0.161247,-0.0216388,11.5173,11.5193,0.162693
8913,pi-,-211,0.410394,-0.0442815,23.9732,23.9771,0.412776
8914,pi0,111,0.170298,-0.146701,4.33781,4.34572,0.224772
8915,pi0,111,0.15124,-0.0259777,2.17508,2.18466,0.153455
8916,pi0,111,0.122388,0.229837,5.47404,5.48189,0.260391
8917,pi0,111,0.462662,0.039416,18.7885,18.7948,0.464338
8918,pi0,111,0.221541,0.0434021,21.2614,21.2631,0.225752
8919,pi-,-211,0.139441,-0.0724728,10.6441,10.6462,0.15715
8920,pi-,-211,0.00195728,0.0996994,2.83371,2.83889,0.0997186
8921,pi-,-211,-0.262487,0.103524,9.30591,9.31123,0.282164
8922,pi-,-211,-0.271068,0.157497,34.4278,34.4295,0.313501
8923,pi0,111,0.00590282,0.304826,7.88005,7.8871,0.304883
8924,pi-,-211,-0.145256,-0.0821334,3.07806,3.08574,0.166869
8925,pi-,-211,-0.0753715,0.411154,34.8521,34.8549,0.418005
8926,pi0,111,0.0872854,-0.249917,36.1151,36.1163,0.264721
8927,pi-,-211,0.174198,0.0355718,6.02834,6.03258,0.177793
8928,pi-,-211,-0.354697,-0.0257411,12.4599,12.4658,0.35563
8929,pi-,-211,-0.206481,-0.0051698,7.4342,7.43838,0.206545
8930,pi0,111,0.389342,0.0549817,25.1628,25.1662,0.393205
8931,pi-,-211,0.0430445,-0.096125,1.64385,1.65312,0.105323
8932,pi0,111,0.0332418,0.319855,42.2794,42.2808,0.321578
8933,pi-,-211,-0.100971,-0.068685,7.99377,7.99593,0.122118
8934,pi-,-211,-0.136945,0.236665,14.1247,14.128,0.273431
8935,pi-,-211,-0.0696356,-0.0789794,30.1672,30.1678,0.105294
8936,pi-,-211,-0.406624,-0.0792424,10.2493,10.2587,0.414273
8937,pi-,-211,-0.508425,-0.354175,24.4479,24.4561,0.619626
8938,pi-,-211,0.205614,0.363863,20.0024,20.0072,0.41794
8939,pi-,-211,0.355914,0.262607,12.3362,12.3449,0.442309
8940,pi-,-211,-0.090113,-0.359397,22.8836,22.887,0.370522
8941,pi0,111,0.0210535,-0.0857823,34.1755,34.1759,0.0883281
8942,pi-,-211,-0.403427,-0.348344,10.7229,10.7371,0.533008
8943,pi-,-211,0.154648,0.0854262,15.6587,15.6603,0.176674
8944,pi-,-211,-0.205322,-0.448814,16.8211,16.8289,0.49355
8945,pi0,111,0.223954,0.0221327,14.6054,14.6078,0.225045
8946,pi0,111,0.0180674,0.0214554,0.683138,0.69691,0.0280493
8947,pi-,-211,0.155039,-0.208712,5.57334,5.58115,0.259996
8948,pi-,-211,0.030755,0.023674,15.1536,15.1543,0.0388115
8949,pi-,-211,0.433386,0.616468,41.4082,41.4153,0.753562
8950,pi-,-211,0.0713283,0.248376,15.5753,15.5781,0.258415
8951,pi0,111,-0.121275,-0.274279,38.7065,38.7079,0.299894
8952,pi-,-211,-0.400459,-0.110775,32.3012,32.3042,0.415498
8953,pi-,-211,-0.027119,0.311318,4.67514,4.68765,0.312497
8954,pi-,-211,0.513544,-0.0431821,17.444,17.4522,0.515356
8955,pi0,111,-0.191264,0.255325,12.3436,12.3485,0.319018
8956,pi-,-211,-0.18705,-0.175456,25.0987,25.1004,0.256461
8957,pi-,-211,0.315229,0.244599,16.0716,16.0771,0.398996
8958,pi0,111,-0.0505886,-0.0654273,1.49452,1.50288,0.0827039
8959,pi-,-211,0.342869,-0.16921,22.0752,22.0789,0.382349
8960,pi0,111,-0.758037,0.0402961,29.4202,29.4303,0.759107
8961,pi0,111,-0.0022026,-0.0961997,7.65149,7.65329,0.0962249
8962,pi-,-211,0.198972,0.0205997,8.21568,8.2193,0.200035
8963,pi-,-211,0.252173,0.310972,20.9058,20.9101,0.400369
8964,pi0,111,-0.233841,0.310252,18.7008,18.7053,0.388507
8965,pi0,111,0.224714,-0.461436,29.8828,29.8875,0.513244
8966,pi-,-211,0.500118,-0.049475,21.1218,21.1283,0.502559
8967,pi0,111,0.445611,-0.249076,33.7835,33.7876,0.510498
8968,pi0,111,-0.439785,0.0788377,35.6943,35.6974,0.446796
8969,pi-,-211,-0.00148257,0.223963,2.09959,2.11611,0.223968
8970,pi0,111,0.153041,-0.0965409,28.4945,28.4954,0.180947
8971,pi-,-211,0.0303585,-0.0738581,2.13234,2.1384,0.079854
8972,pi0,111,-0.0557187,0.199429,7.90241,7.90628,0.207066
8973,pi-,-211,0.17162,0.188982,13.9118,13.9148,0.25528
8974,pi0,111,-0.25067,0.469444,21.9391,21.946,0.532178
8975,pi-,-211,0.0633463,0.264027,8.68614,8.6915,0.27152
8976,pi-,-211,0.228034,0.295751,11.8983,11.9049,0.373454
8977,pi-,-211,0.160546,0.10496,7.37953,7.38334,0.191812
8978,pi-,-211,0.0832367,0.0970965,3.59112,3.59611,0.127891
8979,pi-,-211,-0.12966,-0.00984744,12.5948,12.5962,0.130034
8980,pi-,-211,-0.201981,-0.528047,8.75953,8.77886,0.565358
8981,pi0,111,-0.25999,0.228768,4.20737,4.22375,0.346309
8982,pi0,111,0.0857268,-0.40774,6.17666,6.19217,0.416655
8983,pi-,-211,0.0325279,0.0464423,3.97261,3.97546,0.0567006
8984,pi-,-211,-0.0580108,0.225929,37.4774,37.4784,0.233257
8985,pi0,111,-0.207174,0.126306,18.4753,18.4774,0.24264
8986,pi0,111,-0.367651,0.302381,4.94517,4.96986,0.476027
8987,pi0,111,0.0255527,-0.366977,7.5327,7.54288,0.367866
8988,pi-,-211,0.144818,0.521535,34.4788,34.4833,0.541268
8989,pi0,111,-0.109222,-0.0155391,12.0512,12.0524,0.110322
8990,pi-,-211,0.243479,-0.283637,9.0342,9.04301,0.373807
8991,pi-,-211,-0.0617509,0.203671,16.8427,16.8447,0.212827
8992,pi0,111,0.421434,-0.105994,18.1745,18.1802,0.434559
8993,pi-,-211,0.10814,0.351557,11.7197,11.7263,0.367814
8994,pi-,-211,0.0720229,-0.230356,32.179,32.1802,0.241353
8995,pi0,111,-0.106327,-0.286282,12.0933,12.0979,0.305389
8996,pi0,111,-0.0380543,0.461013,39.6668,39.6697,0.462581
8997,pi0,111,0.025852,-0.0707985,26.5418,26.5423,0.0753708
8998,pi-,-211,0.257756,-0.0247722,15.752,15.7547,0.258944
8999,pi-,-211,0.0311105,0.291617,11.6251,11.6296,0.293272
9000,pi-,-211,0.000292429,0.590389,21.8898,21.8982,0.590389
9001,pi-,-211,-0.106399,0.231106,24.67,24.6717,0.254422
9002,pi-,-211,0.108581,-0.328878,23.6441,23.647,0.346339
9003,pi-,-211,0.298141,-0.26723,12.6753,12.6824,0.400374
9004,pi-,-211,-0.531663,0.169073,15.9708,15.9812,0.557899
9005,pi0,111,-0.196397,0.0500125,3.61371,3.62191,0.202665
9006,pi-,-211,0.0593802,0.0563407,9.10444,9.10588,0.0818553
9007,pi-,-211,0.399009,-0.354661,33.2204,33.225,0.533847
9008,pi-,-211,-0.1661,0.0048888,11.0389,11.041,0.166172
9009,pi0,111,-0.219493,0.378213,4.53799,4.56101,0.43729
9010,pi0,111,0.315636,-0.128048,8.80404,8.81166,0.34062
9011,pi-,-211,0.151949,-0.182513,3.33866,3.35,0.237486
9012,pi-,-211,0.175391,0.163321,9.59208,9.59609,0.239657
9013,pi0,111,0.188147,-0.0956519,21.7921,21.7935,0.211066
9014,pi-,-211,-0.0709352,-0.0508009,3.24476,3.24893,0.0872498
9015,pi0,111,0.184491,0.263704,5.33606,5.34746,0.321833
9016,pi-,-211,0.31582,-0.019387,44.7135,44.7148,0.316415
9017,pi-,-211,0.250313,0.181308,10.9097,10.9149,0.309078
9018,pi0,111,0.169243,-0.271202,21.5829,21.5857,0.319678
9019,pi-,-211,-0.0054103,0.180588,6.31761,6.32173,0.180669
9020,pi-,-211,-0.0761657,-0.219048,11.2267,11.23,0.231912
9021,pi-,-211,0.16658,0.256206,37.6024,37.6039,0.305598
9022,pi-,-211,-0.205303,0.133892,5.51317,5.52038,0.245105
9023,pi-,-211,-0.13506,-0.0848632,9.75969,9.76199,0.159509
9024,pi0,111,0.0670269,0.393159,21.3185,21.3226,0.398831
9025,pi0,111,0.0611408,0.169229,2.62191,2.63154,0.179935
9026,pi-,-211,0.0371121,-0.0669895,0.546487,0.569204,0.0765826
9027,pi-,-211,0.302352,0.31111,26.4324,26.4363,0.433828
9028,pi-,-211,0.151419,0.0785425,25.238,25.2389,0.170577
9029,pi0,111,0.190392,-0.36608,19.3598,19.3646,0.412631
9030,pi-,-211,-0.0470603,0.0781886,6.52475,6.52688,0.0912586
9031,pi0,111,0.1095,0.123168,23.1558,23.1567,0.164805
9032,pi-,-211,0.0658539,0.00470073,15.5542,15.555,0.0660215
9033,pi-,-211,-0.278495,-0.286445,5.57076,5.58681,0.399512
9034,pi-,-211,-0.00482026,-0.149175,10.1344,10.1365,0.149253
9035,pi0,111,-0.519622,-0.0462059,12.8449,12.8562,0.521673
9036,pi-,-211,-0.31305,0.0755426,32.7135,32.7154,0.322036
9037,pi0,111,0.35458,0.0385287,6.4174,6.42872,0.356667
9038,pi-,-211,0.0844051,-0.274569,9.89286,9.89802,0.28725
9039,pi0,111,-0.012,-0.530663,26.7034,26.709,0.530799
9040,pi-,-211,-0.208422,0.0644048,18.2785,18.2804,0.218146
9041,pi0,111,-0.216835,0.193615,30.8032,30.8048,0.290695
9042,pi0,111,-0.0750198,0.0281987,3.31138,3.3151,0.0801445
9043,pi-,-211,-0.321159,0.0601152,17.898,17.9015,0.326737
9044,pi-,-211,-0.465743,0.14505,25.5136,25.5186,0.487808
9045,pi-,-211,0.228665,0.182584,28.2044,28.2063,0.292616
9046,pi-,-211,-0.315942,-0.0136111,13.4264,13.4309,0.316235
9047,pi-,-211,-0.370954,-0.433057,29.232,29.2379,0.570215
9048,pi-,-211,0.299197,-0.0987406,8.91712,8.92378,0.315069
9049,pi-,-211,-0.0135082,0.177982,10.4993,10.5017,0.178494
9050,pi-,-211,-0.197645,-0.429137,8.47748,8.49178,0.472464
9051,pi-,-211,0.165738,0.328151,27.2833,27.2861,0.36763
9052,pi0,111,0.455621,0.177782,10.414,10.4264,0.489078
9053,pi-,-211,0.217572,0.0475,5.13182,5.13854,0.222697
9054,pi-,-211,0.0948886,0.323323,22.4881,22.4911,0.336959
9055,pi-,-211,-0.284935,-0.309941,46.8208,46.8229,0.421012
9056,pi-,-211,0.232944,0.200415,41.5733,41.5746,0.307294
